_id,user_id,crawl_time,created_at,like_num,repost_num,comment_num,content,origin_weibo,geo_info,hashtags,fans_num,community,community_
Irv5V3uWN,ad7f19245a82f0ff,1587966390,2020-01-28 03:08,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@剁手专用拔草菌:暖暖[心]//@M大王叫我来巡山:全国援手//@纯良英俊的笑了笑:[泪][心]//@Tiger公子://@迷影心生://@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],302,{'Community 5': 1},1
IrvLeBRxi,8f15e07e0139f11e,1587897431,2020-01-28 04:49,0,0,0,无聊又睡不着的的朋友可以看看直播武汉造医院：  雷神山http://t.cn/A6PIeT14  火神山http://t.cn/A6PIYNvD 转发理由:新职业网络包工头🍗#万众一心打赢疫情防控阻击战#,Iru0IAO0x,,['#万众一心打赢疫情防控阻击战#'],196,{'Community 5': 1},1
IrwlX8fES,0b04f936baee64c0,1587946979,2020-01-28 06:20,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@快递员吴彦祖:逆风而上//@太皇太后您有喜啦://@M大王叫我来巡山:全国援手//@纯良英俊的笑了笑:[泪][心]//@Tiger公子://@迷影心生://@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],276,{'Community 5': 1},1
IrwF6FmpB,4bbfbf3f417a1469,1590832893,2020-01-28 07:07,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],929,{'Community 5': 1},1
IrwYQjuoC,0b6c9b3525031ec0,1590688720,2020-01-28 07:56,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:Repost,IrpoCsCzA,,['#我愿意为你守护#'],351,{'Community 5': 1},1
Irxe0hB1A,8bde6d419cf63221,1587931934,2020-01-28 08:33,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@艾小图:[泪][泪]//@回忆专用小马甲:[good]//@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],240,{'Community 5': 1},1
IrxwKaPet,8f288c5fbfd1124b,1587722544,2020-01-28 09:19,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@易九歌_:是的！//@烊是的念来过倒:河南运气我慕了//@邱小酷-:非典时期，他是河南省长[泪]我们河南人太幸运了[泪],IrpoCsCzA,,['#我愿意为你守护#'],90,{'Community 5': 1},1
IrxCCspwt,50512e8d12b72719,1587821256,2020-01-28 09:34,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:大家都多多注意啊//@太皇太后您有喜啦://@M大王叫我来巡山:全国援手//@纯良英俊的笑了笑:[泪][心]//@Tiger公子://@迷影心生://@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],121,{'Community 5': 1},1
IrxHDnedG,8a7eb60cbeb459f5,1588027773,2020-01-28 09:46,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@艾小图:[泪][泪]//@回忆专用小马甲:[good]//@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],626,{'Community 5': 1},1
IrxI0FWCa,31c131701bf5548a,1590774223,2020-01-28 09:47,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],552,{'Community 5': 1},1
IrxJpibPN,11cbef23a706e317,1590501768,2020-01-28 09:50,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@-MESSIAH-:想起至暗时刻丘吉尔在地铁上问伦敦人姓名的场景,IrpoCsCzA,,['#我愿意为你守护#'],189,{'Community 5': 1},1
Iry5h0PoS,a86d1a45d8227268,1590661640,2020-01-28 10:44,3,1,1,#共渡难关武汉加油# 【“驿驰”助力武汉  免费服务运送应急救灾物资车辆】1月27日上午九点半左右，广济高速，一辆向武汉运送应急物资的大货车驶进距离最近的高速公路长清服务区维修。“驿驰”汽修长清站工作人员看到渐渐驶来的货车上挂着“武汉雷神山医院项目应急物资”的横幅后，迅速上前向司机询问车况。得知该车因破胎无法前行需要更换备胎时，“驿驰”人迅速为该货车更换备胎，并拒绝司机支付维修费用。 “驿驰”长清站站长说：“支援疫情，我们能做的不多，但是我们能做到的我们都会尽力去做。抗疫期间，所有向武汉运送物资的车辆，我们一律免费服务，直至疫情得到控制！” “驿驰”是全国高速公路汽修连锁品牌，疫情牵动着“驿驰”人的心。据公司负责人介绍，疫情期间，公司旗下的100多个高速公路服务区“司机之家—驿社区”将全部开放，为过往司机和旅客提供免费洗澡、洗衣服、短暂休息等服务。,,,['#共渡难关武汉加油#'],316,{'Community 5': 1},1
IryaOEhB0,c2de8ee80f225618,1587900886,2020-01-28 10:58,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],200,{'Community 5': 1},1
IrylOEYoE,9bffd4d99fd7a311,1587568336,2020-01-28 11:25,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],58,{'Community 5': 1},1
Iryo3uq80,f075d1cf9a128518,1590679888,2020-01-28 11:31,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],338,{'Community 5': 1},1
Iryr8osyd,8247682ed258e7a0,1590296635,2020-01-28 11:38,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@-Biscuit-qi://@你要火啊小可爱: 突然想到汶川地震时，温总理第一时间赶赴灾区，当时灾区的百姓看到总理说的第一句话就是:看见总理就看见了希望，国家没有放弃我们。[悲伤][悲伤]  现在也是如此 //@潺潺流水ccls: 总感觉总理去了，大家的心就安了,IrpoCsCzA,,['#我愿意为你守护#'],104,{'Community 5': 1},1
Iryx0bOF8,537c9214fb706de8,1590669569,2020-01-28 11:53,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:大难当前，就是应该这样。不是为了其他的东西，只是此时此刻，国家需要我，所以我来了。[悲伤],IrpoCsCzA,,['#我愿意为你守护#'],325,{'Community 5': 1},1
IryzZ8m8Q,747d1ede0de51253,1587797144,2020-01-28 12:00,0,0,1,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@小号不分类垃圾桶:山西这次还派了医疗队[泪]穷得要死还是一心报效//@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],104,{'Community 5': 1},1
IryIKejyV,c462b2b340c1e44a,1590820761,2020-01-28 12:22,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:市长还带着普通口罩,IrpoCsCzA,,['#我愿意为你守护#'],812,{'Community 5': 1},1
IryIUzj3u,ed289c3b76c1cd07,1590676559,2020-01-28 12:22,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:辛苦了🙏//@梨寒:辛苦了，他也是一位老人啊[失望],IrpoCsCzA,,['#我愿意为你守护#'],334,{'Community 5': 1},1
IryPqeFwa,4847341391875c6a,1590302210,2020-01-28 12:38,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:国家强大是有原因的。,IrpoCsCzA,,['#我愿意为你守护#'],106,{'Community 5': 1},1
IryQLhvS7,e7a47ab5094002a3,1587899386,2020-01-28 12:41,0,0,0,#疫情防控日报# 【 #火神山首批箱式板房开始吊装# 】1月27日，武汉蔡甸区火神山医院首批箱式板房吊装。火神山医院施工场地整平、碎石黄沙回填全部完成，管沟开挖持续进行。HDPE膜铺贴面积已经过半。北区板房基础混凝土浇筑，正在持续进行。27日箱式板房首个模块开始吊装，现场进度正在快速推进。 http://t.cn/A6PMC3HK转发理由:转发微博,IryPLxdEN,,"['#疫情防控日报#', '#火神山首批箱式板房开始吊装#']",198,"{'Community 5': 1, 'Community 10': 1}",1
IryVs4JmA,6b320c0d77c60c6d,1590710331,2020-01-28 12:53,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:不管哪里人  同为中国人  都是一家人[心],IrpoCsCzA,,['#我愿意为你守护#'],387,{'Community 5': 1},1
Irzf7g0Hc,1d4a6398b504e954,1587992065,2020-01-28 13:41,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@太皇太后您有喜啦://@M大王叫我来巡山:全国援手//@纯良英俊的笑了笑:[泪][心]//@Tiger公子://@迷影心生://@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],365,{'Community 5': 1},1
Irzpq8r19,4968e37305d0ee51,1590671870,2020-01-28 14:07,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:市长连n95都没有，希望这次带正了//@回忆专用小马甲:[good]//@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],328,{'Community 5': 1},1
IrzDobCLH,cee6d4eea265cc8c,1590370655,2020-01-28 14:41,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@在练字的邱邱://@回忆专用小马甲:[good]//@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],129,{'Community 5': 1},1
IrA339esE,d0ef51112526f6fc,1587847340,2020-01-28 15:44,0,0,0,#疫情日记#【武汉“封城影像日记”：特殊的中国年】1月23日10时起，武汉全市公交、地铁、轮渡、长途客运暂停运营，机场、火车站离汉通道暂时关闭。武汉“封城”后，各地医务人员请战支援武汉；近千车主响应召集，接送医护人员、帮助运送物资；大年三十，新型肺炎高度疑似产妇平安产子；火神山医院建设争分夺秒；一线医务人员除夕夜坚守岗位；三所军医大学450人医疗队陆续抵达武汉... ...一起感受这个特殊的中国年。http://t.cn/A6PqOlTh转发理由:看哭了,IrzM6EjBe,,['#疫情日记#'],144,{'Community 5': 1},1
IrAmFoiHp,f033fa023ffec5db,1590634879,2020-01-28 16:33,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],287,{'Community 5': 1},1
IrApl76Bb,20ea2b418dc974cb,1587924840,2020-01-28 16:39,0,0,0,#联防联控 河南在行动# 【千余工人昼夜奋战 河南版小汤山医院今晚拆迁、清表工作将结束】在武汉火神山、雷神山医院加紧建设的同时，千里之外的河南版小汤山医院也在昼夜不停的建设中，记者1月28日从郑州市新型冠状病毒隔离病房的承建方中建七局了解到，经过千余人昼夜奋战，预计于今晚12点前，所有的拆迁、清表工作将全部结束，正式进入地基基础及主体安装施工状态。（猛犸新闻·东方今报记者 米方杰）#没有斗篷的河南人也是superman#转发理由:转发微博,IrAi9wu5o,,['#没有斗篷的河南人也是superman#'],224,{'Community 5': 1},1
IrArsBp5y,23054878710698cd,1587856799,2020-01-28 16:44,0,0,0,无聊的朋友可以看武汉直播造医院： 雷神山 http://t.cn/A6PIeT14 火神山 http://t.cn/A6PMvfTb 我已经监工了3小时了，挺涨姿势的[加油][赞] #春节##疫情地图##万众一心打赢疫情防控阻击战# 转发理由:转发微博,IrAkEC6Ct,,"['#春节#', '#疫情地图#', '#万众一心打赢疫情防控阻击战#']",157,"{'Community 5': 2, 'Community 3': 1}",2
IrAPJj0eK,f4956337ef1acea1,1590926310,2020-01-28 17:44,0,0,0,无聊的朋友可以看武汉直播造医院： 雷神山 http://t.cn/A6PIeT14 火神山 http://t.cn/A6PMvfTb 我已经监工了3小时了，挺涨姿势的[加油][赞] #春节##疫情地图##万众一心打赢疫情防控阻击战# 转发理由:转发微博,IrAkEC6Ct,,"['#春节#', '#疫情地图#', '#万众一心打赢疫情防控阻击战#']",26193,"{'Community 5': 2, 'Community 3': 1}",2
IrBtGEW3a,5235e390e6c73191,1590639025,2020-01-28 19:23,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@易九歌_:是的！//@烊是的念来过倒:河南运气我慕了//@邱小酷-:非典时期，他是河南省长[泪]我们河南人太幸运了[泪],IrpoCsCzA,,['#我愿意为你守护#'],291,{'Community 5': 1},1
IrBCYjJ1f,9dd4b05088bd2df9,1590707592,2020-01-28 19:46,0,0,0,无聊的朋友可以看武汉直播造医院： 雷神山 http://t.cn/A6PIeT14 火神山 http://t.cn/A6PMvfTb 我已经监工了3小时了，挺涨姿势的[加油][赞] #春节##疫情地图##万众一心打赢疫情防控阻击战# 转发理由:[赞][赞][赞],IrAkEC6Ct,,"['#春节#', '#疫情地图#', '#万众一心打赢疫情防控阻击战#']",382,"{'Community 5': 2, 'Community 3': 1}",2
IrBDG2lM0,94b282e8a6d1edf5,1590157152,2020-01-28 19:47,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@lancer_蓝金之星://@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],56,{'Community 5': 1},1
IrBIg1mvB,fe8e2d46e83ba051,1587726130,2020-01-28 19:59,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由://@塔罗会的贫穷神:总理去了真的安人心，想起温总理//@M大王叫我来巡山:全国援手//@纯良英俊的笑了笑:[泪][心]//@Tiger公子://@迷影心生://@颜文字君:..(｡•ˇ‸ˇ•｡)感动//@江宁婆婆:总理到了火神山医院工地施工现场。,IrpoCsCzA,,['#我愿意为你守护#'],91,{'Community 5': 1},1
IrBPA8P2E,dbc206cf4ff19e08,1587835276,2020-01-28 20:17,0,1,0,#山西[超话]#【#山西小伙驱车800公里援建火神山# 为运城小伙点赞[武汉加油]】1月28日中午，山西运城的刘英杰和同乡在武汉火神山医院项目已搭建起的一栋双层病房区旁边蹲着吃盒饭。记者询问后才得知，28岁的刘英杰是山西运城闻喜县正阳彩钢公司的员工，得知武汉的疫情以及火神山医院建设急迫，他和同乡一共8人于27日下午2点出发，驱车近800公里，到达火神山医院项目工地已是28日凌晨1点，他们仅睡了4个小时就开始干活了。刘英杰说，他父亲也是搞建筑的，2008年汶川地震时，他到一线支援赈灾，那时刘英杰还在上中学。#抗击疫情山西在行动# @运城发布 via:http://t.cn/A6Pxj7GN赞[209]原文转发[14]原文评论[14]<!---->转发理由:转发微博 赞[0]转发[1]评论[0]收藏<!---->,IrBP35WqA,,"['#山西[超话]#', '#山西小伙驱车800公里援建火神山#', '#抗击疫情山西在行动#']",130,{'Community 5': 3},3
IrBPWlAkc,a47ed8e135db14b3,1590170491,2020-01-28 20:17,0,0,0,#山西[超话]#【#山西小伙驱车800公里援建火神山# 为运城小伙点赞[武汉加油]】1月28日中午，山西运城的刘英杰和同乡在武汉火神山医院项目已搭建起的一栋双层病房区旁边蹲着吃盒饭。记者询问后才得知，28岁的刘英杰是山西运城闻喜县正阳彩钢公司的员工，得知武汉的疫情以及火神山医院建设急迫，他和同乡一共8人于27日下午2点出发，驱车近800公里，到达火神山医院项目工地已是28日凌晨1点，他们仅睡了4个小时就开始干活了。刘英杰说，他父亲也是搞建筑的，2008年汶川地震时，他到一线支援赈灾，那时刘英杰还在上中学。#抗击疫情山西在行动# @运城发布 via:http://t.cn/A6Pxj7GN赞[209]原文转发[14]原文评论[14]<!---->转发理由:转发微博 赞[0]转发[0]评论[0]收藏<!---->,IrBP35WqA,,"['#山西[超话]#', '#山西小伙驱车800公里援建火神山#', '#抗击疫情山西在行动#']",61,{'Community 5': 3},3
IrBXldGLs,4d7eac7466ae90aa,1590863430,2020-01-28 20:36,10,14,4,不亏是我家20多年来一直钟爱的品牌，前脚给武汉火神山指挥部免费安装完过滤开水器，接着又给黄冈“小汤山医院”捐赠并安装了直饮水设备，瞬间水杯里的水也格外香甜！#为中国加油#,,,['#为中国加油#'],1303,{'Community 5': 1},1
IrCptc1cV,77506e454cb7020c,1590658256,2020-01-28 21:45,0,0,0,#防控动态#【近景见证武汉火神山医院崛起全过程】 陕西都市快报的微博视频 . 转发理由:中国加油！武汉加油！,IrBY1ttkJ,,['#防控动态#'],312,{'Community 5': 1},1
IrCqd2CfP,c0beccbd874a1280,1587960051,2020-01-28 21:47,0,0,0,#防控动态#【近景见证武汉火神山医院崛起全过程】 陕西都市快报的微博视频 . 转发理由:转发微博,IrBY1ttkJ,,['#防控动态#'],295,{'Community 5': 1},1
IrCwGB1ZX,092b7c13ad5d3cd1,1590809412,2020-01-28 22:03,1,0,0,向武汉火神山医院的建设者们致敬！@澎湃新闻 @北京人不知道的北京事儿 #万众一心打赢疫情防控阻击战##50个抗击疫情好消息##疫情中的逆行者#,,,"['#万众一心打赢疫情防控阻击战#', '#50个抗击疫情好消息#', '#疫情中的逆行者#']",729,"{'Community 5': 1, 'Community 6': 1, 'Community 4': 1}",1
IrCEOnHcQ,78d9f3a19f1deaeb,1590608146,2020-01-28 22:23,0,0,0,#武汉[超话]#『【直播】慢直播 | 与疫情赛跑——全景直击武汉雷神山医院建设最前线』http://t.cn/A6PIeT14 转发理由:转发微博,IrBXdeW2X,,['#武汉[超话]#'],262,{'Community 5': 1},1
IrCFW9xM5,d9f6ae776edb8d11,1590598259,2020-01-28 22:26,0,0,0,#山西[超话]#【#山西小伙驱车800公里援建火神山# 为运城小伙点赞[武汉加油]】1月28日中午，山西运城的刘英杰和同乡在武汉火神山医院项目已搭建起的一栋双层病房区旁边蹲着吃盒饭。记者询问后才得知，28岁的刘英杰是山西运城闻喜县正阳彩钢公司的员工，得知武汉的疫情以及火神山医院建设急迫，他和同乡一共8人于27日下午2点出发，驱车近800公里，到达火神山医院项目工地已是28日凌晨1点，他们仅睡了4个小时就开始干活了。刘英杰说，他父亲也是搞建筑的，2008年汶川地震时，他到一线支援赈灾，那时刘英杰还在上中学。#抗击疫情山西在行动# @运城发布 via:http://t.cn/A6Pxj7GN赞[209]原文转发[14]原文评论[14]<!---->转发理由://@xxxxXYCxxxx:转发微博 赞[0]转发[0]评论[0]收藏<!---->,IrBP35WqA,,"['#山西[超话]#', '#山西小伙驱车800公里援建火神山#', '#抗击疫情山西在行动#']",254,{'Community 5': 3},3
IrCIFbvLV,8992dc855fecf975,1590883949,2020-01-28 22:32,0,0,0,#共渡难关武汉加油#【加油！火神山医院建设飞速，已开始架设病房】28日一早，火神山医院施工现场已是一片繁忙景象。施工单位一得到建设最新设计图纸，立即就在已做好的地坪上加装房子。据悉，有该项目总建筑面积为3.39万平方米，功能主要房为：病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。现场，搭建房子的筑房施工、挖掘铲平地面的土方施工、铺设地坪基础的钢结构施工、浇灌水泥土的施工，在同一时间都在进行，整个工地各种机械运转不停，机声隆隆。转发理由:转发微博,IrCHy44YA,,['#共渡难关武汉加油#'],1924,{'Community 5': 1},1
IrCLQhO77,36a3bff507e0d0f1,1590542381,2020-01-28 22:40,0,0,0,#共渡难关武汉加油#【加油！火神山医院建设飞速，已开始架设病房】28日一早，火神山医院施工现场已是一片繁忙景象。施工单位一得到建设最新设计图纸，立即就在已做好的地坪上加装房子。据悉，有该项目总建筑面积为3.39万平方米，功能主要房为：病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。现场，搭建房子的筑房施工、挖掘铲平地面的土方施工、铺设地坪基础的钢结构施工、浇灌水泥土的施工，在同一时间都在进行，整个工地各种机械运转不停，机声隆隆。转发理由:与时间赛跑！[good],IrCHy44YA,,['#共渡难关武汉加油#'],214,{'Community 5': 1},1
IrCO11b4Y,db53bbddbbfd0c9c,1587984456,2020-01-28 22:45,0,0,0,#共渡难关武汉加油#【加油！火神山医院建设飞速，已开始架设病房】28日一早，火神山医院施工现场已是一片繁忙景象。施工单位一得到建设最新设计图纸，立即就在已做好的地坪上加装房子。据悉，有该项目总建筑面积为3.39万平方米，功能主要房为：病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。现场，搭建房子的筑房施工、挖掘铲平地面的土方施工、铺设地坪基础的钢结构施工、浇灌水泥土的施工，在同一时间都在进行，整个工地各种机械运转不停，机声隆隆。转发理由:中国速度[good],IrCBso6wd,,['#共渡难关武汉加油#'],340,{'Community 5': 1},1
IrCZPw5Sg,9a881c3143c39b1b,1590726122,2020-01-28 23:15,0,0,1,#共渡难关武汉加油#【加油！火神山医院建设飞速，已开始架设病房】28日一早，火神山医院施工现场已是一片繁忙景象。施工单位一得到建设最新设计图纸，立即就在已做好的地坪上加装房子。据悉，有该项目总建筑面积为3.39万平方米，功能主要房为：病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。现场，搭建房子的筑房施工、挖掘铲平地面的土方施工、铺设地坪基础的钢结构施工、浇灌水泥土的施工，在同一时间都在进行，整个工地各种机械运转不停，机声隆隆。转发理由:武汉速度，中国速度[加油][加油][赞][赞] 武汉，请快点好起来，我还想回家看一看,IrCBso6wd,,['#共渡难关武汉加油#'],418,{'Community 5': 1},1
IrD5B3ClC,60679b5be4061673,1590838631,2020-01-28 23:29,1,0,1,#中国速度##中国加油##武汉加油# 大半夜在看雷神山、火神山的建造，想必大家在家呆的都很无聊，竟然有2000万人在同时监工，这届网友真可爱，评论区太好玩了，有给铲车起名字的，有模仿说话的：倒车请注意 倒车请注意。 卑微的小黄一直在让路。哈哈哈哈。  不管怎么说还是为中国速度骄傲，武汉加油 中国加油🇨🇳🇨🇳🇨🇳,,,"['#中国速度#', '#中国加油#', '#武汉加油#']",1001,"{'Community 5': 1, 'Community 1': 1, 'Community 3': 1}",1
IrDcIhac8,f30262da1b267a68,1590592930,2020-01-28 23:46,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:转发微博,IrpoCsCzA,,['#我愿意为你守护#'],249,{'Community 5': 1},1
IrDgE0XCt,80003719954f0e23,1590837248,2020-01-28 23:56,0,0,0,总理：你哪的？ 火神山医院施工人员：武汉的... 总理：有没有外地的？ 有！湖南的，河南的，山西的，山东的，重庆的，四川的........[心]  #我愿意为你守护# 怂的载体的微博视频 转发理由:为总理点赞,IrpoCsCzA,,['#我愿意为你守护#'],982,{'Community 5': 1},1
IrDx9lkoZ,38e0d503789f3f17,1590623181,2020-01-29 00:37,0,0,0,#共渡难关武汉加油#【加油！火神山医院建设飞速，已开始架设病房】28日一早，火神山医院施工现场已是一片繁忙景象。施工单位一得到建设最新设计图纸，立即就在已做好的地坪上加装房子。据悉，有该项目总建筑面积为3.39万平方米，功能主要房为：病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。现场，搭建房子的筑房施工、挖掘铲平地面的土方施工、铺设地坪基础的钢结构施工、浇灌水泥土的施工，在同一时间都在进行，整个工地各种机械运转不停，机声隆隆。转发理由:转发微博 查看图片,IrCBso6wd,,['#共渡难关武汉加油#'],276,{'Community 5': 1},1
IrDC3nRiG,d8322e2bedb52029,1587991423,2020-01-29 00:49,0,0,0,#都视频# 【#钟南山眼含泪花#为武汉加油：英雄的城市一定会过关！】钟南山：武汉本来就是一个英雄的城市。有全国，有大家的支持，武汉肯定能过关！北京日报都视频的秒拍视频 转发理由://@淡水鱼生13336:火神山，雷神山，钟南山，不动静如山； 国内捐，海外捐，李兰娟，千里共婵娟！,IrCHZcFXJ,,"['#都视频#', '#钟南山眼含泪花#']",363,{'Community 5': 2},2
